"event","source","source_id","annotator","annotation_id","annotation_date","annotation_info_url","recording_url","recording_info_url","time_start","time_end","freq_low","freq_high","species","type","lat","lon","alt","effort","contact","additional","taxon","matchId"
"PamGuard64 2_00_16e Drift-17_JST.OE608","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE608",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699165","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",0.149,65.644,NA,NA,TRUE,"echolocation click event",28.2784362339509,-118.822982000621,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE608"
"PamGuard64 2_00_16e Drift-17_JST.OE609","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE609",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699425","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",1.627,95.4,NA,NA,TRUE,"echolocation click event",28.2746310308699,-118.819841574887,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE609"
"PamGuard64 2_00_16e Drift-17_JST.OE610","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE610",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40698633","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,70.261,NA,NA,TRUE,"echolocation click event",28.2741914581243,-118.819445693825,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE610"
"PamGuard64 2_00_16e Drift-17_JST.OE611","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE611",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40698448","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,8.258,NA,NA,TRUE,"echolocation click event",28.2737969712223,-118.819111510653,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE611"
"PamGuard64 2_00_16e Drift-17_JST.OE612","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE612",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40700848","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,62.463,NA,NA,TRUE,"echolocation click event",28.2626566305449,-118.805820056351,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE612"
"PamGuard64 2_00_16e Drift-17_JST.OE613","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE613",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40700653","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,28.224,NA,NA,TRUE,"echolocation click event",28.2624146201422,-118.805444804265,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE613"
"PamGuard64 2_00_16e Drift-17_JST.OE614","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE614",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40698543","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",0.568,21.159,NA,NA,TRUE,"echolocation click event",28.2615094235428,-118.803984681051,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE614"
"PamGuard64 2_00_16e Drift-17_JST.OE615","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE615",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699945","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,31.634,NA,NA,TRUE,"echolocation click event",28.2612175385328,-118.803465916525,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE615"
"PamGuard64 2_00_16e Drift-17_JST.OE616","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE616",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699491","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,15.693,NA,NA,TRUE,"echolocation click event",28.2610571432819,-118.80315733001,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE616"
"PamGuard64 2_00_16e Drift-17_JST.OE617","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE617",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699875","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,5,NA,NA,TRUE,"echolocation click event",28.2605642825869,-118.80220910889,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE617"
"PamGuard64 2_00_16e Drift-17_JST.OE618","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE618",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40698717","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,66.384,NA,NA,TRUE,"echolocation click event",28.2535964525974,-118.788551048701,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE618"
"PamGuard64 2_00_16e Drift-17_JST.OE619","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE619",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40700461","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,78.99,NA,NA,TRUE,"echolocation click event",28.2527879223971,-118.7865936034,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE619"
"PamGuard64 2_00_16e Drift-17_JST.OE621","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE621",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699548","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,30.723,NA,NA,TRUE,"echolocation click event",28.2430272451522,-118.759382258855,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE621"
"PamGuard64 2_00_16e Drift-17_JST.OE622","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE622",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699117","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,22.99,NA,NA,TRUE,"echolocation click event",28.2428998356516,-118.7589159943,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE622"
"PamGuard64 2_00_16e Drift-17_JST.OE623","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE623",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40700166","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,28.68,NA,NA,TRUE,"echolocation click event",28.2391125829989,-118.748733885565,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE623"
"PamGuard64 2_00_16e Drift-17_JST.OE624","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE624",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40700691","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,22.609,NA,NA,TRUE,"echolocation click event",28.2388385173178,-118.748286244952,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE624"
"PamGuard64 2_00_16e Drift-17_JST.OE625","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE625",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40698898","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,30.45,NA,NA,TRUE,"echolocation click event",28.2386593708332,-118.747984700611,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE625"
"PamGuard64 2_00_16e Drift-17_JST.OE627","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE627",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699177","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,67.639,NA,NA,TRUE,"echolocation click event",28.2382920483333,-118.747303929578,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE627"
"PamGuard64 2_00_16e Drift-17_JST.OE628","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE628",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40698853","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",0.497,117.941,NA,NA,TRUE,"echolocation click event",28.2381029191667,-118.746953410189,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE628"
"PamGuard64 2_00_16e Drift-17_JST.OE629","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE629",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40698532","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,61.184,NA,NA,TRUE,"echolocation click event",28.2378690798426,-118.746525126815,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE629"
"PamGuard64 2_00_16e Drift-17_JST.OE630","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE630",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40698547","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",0.222,101.896,NA,NA,TRUE,"echolocation click event",28.2377092953605,-118.746239061049,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE630"
"PamGuard64 2_00_16e Drift-17_JST.OE631","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE631",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40698138","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,71.198,NA,NA,TRUE,"echolocation click event",28.2375075353342,-118.745877845518,NA,NA,"shannon.rankin@noaa.gov",NA,"possible Ziphiidae","PamGuard64 2_00_16e Drift-17_JST.OE631"
"PamGuard64 2_00_16e Drift-17_JST.OE632","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE632",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699524","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,16.242,NA,NA,TRUE,"echolocation click event",28.2372290996097,-118.745358199219,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE632"
"PamGuard64 2_00_16e Drift-17_JST.OE633","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE633",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40698945","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,9.448,NA,NA,TRUE,"echolocation click event",28.2324689905951,-118.736104980842,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE633"
"PamGuard64 2_00_16e Drift-17_JST.OE634","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE634",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699416","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,11.976,NA,NA,TRUE,"echolocation click event",28.2322778251088,-118.735715569666,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE634"
"PamGuard64 2_00_16e Drift-17_JST.OE635","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE635",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40700847","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,6.483,NA,NA,TRUE,"echolocation click event",28.2321198880407,-118.735393846009,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE635"
"PamGuard64 2_00_16e Drift-17_JST.OE636","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE636",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40700581","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",0.55,1.075,NA,NA,TRUE,"echolocation click event",28.231976710109,-118.735087794351,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE636"
"PamGuard64 2_00_16e Drift-17_JST.OE637","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE637",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40698549","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,12.335,NA,NA,TRUE,"echolocation click event",28.229925922334,-118.725896591924,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE637"
"PamGuard64 2_00_16e Drift-17_JST.OE638","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE638",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699659","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,78.213,NA,NA,TRUE,"echolocation click event",28.22989,-118.725518190861,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE638"
"PamGuard64 2_00_16e Drift-17_JST.OE639","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE639",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40698261","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,39.39,NA,NA,TRUE,"echolocation click event",28.22989,-118.725064438101,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE639"
"PamGuard64 2_00_16e Drift-17_JST.OE640","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE640",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40698592","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",0.335,105.732,NA,NA,TRUE,"echolocation click event",28.22989,-118.72473693086,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE640"
"PamGuard64 2_00_16e Drift-17_JST.OE641","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE641",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40698498","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,63.906,NA,NA,TRUE,"echolocation click event",28.2298475775758,-118.724261685793,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE641"
"PamGuard64 2_00_16e Drift-17_JST.OE642","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE642",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699554","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",0.355,17.238,NA,NA,TRUE,"echolocation click event",28.2297862560606,-118.723917203164,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE642"
"PamGuard64 2_00_16e Drift-17_JST.OE643","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE643",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699128","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",1.261,49.915,NA,NA,TRUE,"echolocation click event",28.2297132542424,-118.723507104715,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE643"
"PamGuard64 2_00_16e Drift-17_JST.OE644","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE644",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699551","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,95.68,NA,NA,TRUE,"echolocation click event",28.2283981914551,-118.71443637646,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE644"
"PamGuard64 2_00_16e Drift-17_JST.OE645","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-17_JST.OE645",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40698249","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",0.127,112.502,NA,NA,TRUE,"echolocation click event",28.228396041455,-118.71402787646,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-17_JST.OE645"
